"","V1","V2","V3","V4","V5"
"1",0.627388661037178,6.49009512925088e-05,0.000341191797165659,9.43789867658982e-06,1
"2",0.114605955141416,0.000220982907538058,0.519809729436355,1.51965692788539e-10,1
"3",0.684843609300169,4.77810609177727e-11,1.03918718905663e-08,2.18779568799094e-08,1
"4",0.190652939619188,0.00271509295860115,0.0185760553671273,4.56809974419972e-10,1
"5",0.687735044235876,0.351987086826596,3.28397947567824e-11,1.31352184417948e-12,1
"6",0.000197008645841345,0.689315916186765,4.24283964573037e-08,0.00384583616200757,1
"7",0.000359342585169391,0.0794722889451239,0.000728198640736897,2.18893787641303e-11,1
"8",0.113990179222771,9.83959990387205e-05,1.81533845058443e-05,0.371548642230213,1
"9",0.0247353680034009,0.118912576038313,2.25874747406085e-17,0.0593168556822226,1
"10",0.24402460334128,0.0169435406554109,0.00164033818685303,7.20872856019872e-16,1
"11",0.715339501975372,5.8955582753777e-06,6.1896992086072e-05,1.22618869167331e-05,1.05
"12",0.20256002239989,1.05247727594209e-08,0.519809729436355,2.56656933074723e-10,1.05
"13",0.846618354377919,2.40224026941484e-11,1.79617846527126e-09,3.69895329251772e-08,1.05
"14",0.197248766602177,0.000896610230111164,0.00862962389528819,4.56809974419972e-10,1.05
"15",0.672126846813454,0.368318311225855,4.25414149750917e-11,2.39991217903935e-12,1.05
"16",0.000229264392812244,0.555536474477997,4.24283964573037e-08,0.00384583616200757,1.05
"17",0.000145085805681238,0.0264775813850264,0.000728198640736897,2.80718871101082e-11,1.05
"18",0.0700331371755257,0.00017110297697126,5.06956347034634e-06,0.264289563090902,1.05
"19",0.015137138499895,0.078158179006407,4.36927395172175e-17,0.0549453890583308,1.05
"20",0.317851674509951,0.00815058671567776,0.00164033818685303,1.62644247536511e-15,1.05
"21",0.591666318610543,5.62173412438626e-06,6.1896992086072e-05,1.22618869167331e-05,1.1
"22",0.232364709050465,1.40895412596428e-09,0.623515256110026,4.90103089009304e-11,1.1
"23",0.773131211376627,2.5947665608697e-11,3.49519687331951e-09,1.50462974649382e-08,1.1
"24",0.287066929019287,0.00178185170589145,0.00570576171396724,1.06267849528302e-10,1.1
"25",0.778190377161952,0.298853925650793,3.15297873896959e-11,3.82344432622228e-12,1.1
"26",0.000882231816465969,0.408848918133559,4.24283964573037e-08,0.0014466817023726,1.1
"27",2.645315666965e-05,0.00735396065336908,0.000728198640736897,2.16454177721205e-11,1.1
"28",0.072586675232107,0.00017110297697126,4.63050583972439e-06,0.264289563090902,1.1
"29",0.0101212029023031,0.192919700206891,7.16576915711768e-17,0.119236508613263,1.1
"30",0.339551594722442,0.00891732725527284,0.00224412621917153,6.52210191625513e-16,1.1
"31",0.518848671302563,1.0836243146159e-05,0.000344282884697266,1.32555965266739e-05,1.15
"32",0.169325397532475,1.26086272258205e-09,0.798881234665379,7.09908348364512e-11,1.15
"33",0.646433544230559,1.72315507624481e-11,1.01666391896893e-09,7.51507489455959e-08,1.15
"34",0.301832475921292,0.00693527238288574,0.0085240196099496,1.06267849528302e-10,1.15
"35",0.672212827802569,0.193106221471309,5.94502669226535e-11,9.53924145829383e-12,1.15
"36",0.00500232165178582,0.416552455103985,4.24283964573037e-08,0.000926596150962932,1.15
"37",5.59773244165072e-06,0.0129051517738395,0.000728198640736897,4.78442393751927e-11,1.15
"38",0.00599093366607026,0.000148514029178458,2.43664662349794e-06,0.276445068403078,1.15
"39",0.00878599626766781,0.375853050166068,7.16576915711768e-17,0.0403930865749878,1.15
"40",0.459280989116606,0.00114311077655395,0.00346718242363533,1.88303049532846e-17,1.15
"41",0.561329923170146,1.16625503423395e-06,0.000152006743639332,2.37297150186644e-05,1.2
"42",0.0701663150800648,2.72016791188912e-10,0.295123986537836,5.55502034440111e-15,1.2
"43",0.488415457619257,1.22181774935445e-10,1.01666391896893e-09,1.79702634432504e-07,1.2
"44",0.297971120936902,0.0108414150094482,0.000714575861619635,2.34150990903691e-11,1.2
"45",0.879949924141475,0.108557751436173,6.19150688655287e-11,4.76585669901233e-12,1.2
"46",0.00836567072753246,0.259679333620142,2.3714899644078e-07,0.000129120659730157,1.2
"47",1.76418013524549e-05,0.00458632521228282,0.000334821015697133,1.14955119512545e-10,1.2
"48",0.00858532102784574,3.90652204178719e-05,3.4064020063753e-06,0.146827711724538,1.2
"49",0.0155726461079552,0.366727561797774,3.10699948104737e-16,0.0318973352023988,1.2
"50",0.622678828616328,0.000714726998427695,0.00525079310487394,5.48618595268581e-18,1.2
"51",0.561039585235929,1.37337230213316e-08,0.000692631490690147,1.34192124892886e-05,1.25
"52",0.0692015965583256,2.24264865102571e-09,0.296823949832794,2.24066498460281e-14,1.25
